date,open,high,low,close,volume,return_1d,return_5d,daily_return,realized_vol_20d,spot,strike,dte,T,sigma,r,option_type,option_price,delta,gamma,theta,vega,portfolio_delta,portfolio_gamma,portfolio_theta,portfolio_vega
2018-07-12,249.852,250.848,249.22,250.791,66971266,0.0089757000321852,0.0228685395458105,0.0089757000321852,0.0993139746614266,250.791,251.0,30,0.0821917808219178,0.0993139746614266,0.03,call,3.0555283122716332,0.528532204779263,0.05572639405985326,-21.170113835723665,28.610377584945642,52.8532204779263,5.572639405985326,-2117.0113835723664,2861.037758494564
2018-07-13,250.628,251.316,250.17,250.99,53727625,0.0007934893995398,0.0150935460126668,0.0007934893995398,0.0990481172870395,250.99,251.0,30,0.0821917808219178,0.0990481172870395,0.03,call,3.154214403814393,0.5396805395570944,0.05569777418492849,-21.180284594059515,28.564412251548486,53.968053955709436,5.569777418492849,-2118.0284594059513,2856.441225154849
2018-07-16,251.039,251.192,250.339,250.761,53689837,-0.0009123869476872,0.0050661931806794,-0.0009123869476872,0.0989777022034938,250.761,251.0,30,0.0821917808219178,0.0989777022034938,0.03,call,3.0300749295783476,0.5269127455676538,0.05593823976340344,-21.102506356695596,28.615052024138,52.69127455676538,5.593823976340344,-2110.2506356695594,2861.5052024138
2018-07-17,249.994,252.198,249.948,251.795,58272824,0.0041234482236072,0.0056152626513144,0.0041234482236072,0.0993973339271982,251.795,252.0,30,0.0821917808219178,0.0993973339271982,0.03,call,3.0726509762291982,0.5287858280817193,0.055455102420049855,-21.270404487867488,28.723598103450755,52.87858280817193,5.545510242004985,-2127.0404487867486,2872.3598103450754
2018-07-18,251.882,252.456,251.44,252.339,49671457,0.0021604876983261,0.0152035725780494,0.0021604876983261,0.0979553125614615,252.339,252.0,30,0.0821917808219178,0.0979553125614615,0.03,call,3.327331771289721,0.5595049669756949,0.05566936694688361,-21.142074588392894,28.539175555197698,55.950496697569484,5.566936694688361,-2114.2074588392893,2853.91755551977
2018-07-19,251.641,252.033,250.877,251.382,68405301,-0.0037925172089926,0.0023565438951158,-0.0037925172089926,0.0993756537919608,251.382,251.0,30,0.0821917808219178,0.0993756537919608,0.03,call,3.379343019694062,0.5612625838524882,0.05504531751953293,-21.307228770396208,28.41169374684983,56.12625838524882,5.504531751953293,-2130.722877039621,2841.1693746849833
2018-07-20,251.162,251.805,250.914,251.078,91752761,-0.001209314907193,0.0003506115781504,-0.001209314907193,0.0962604110540005,251.078,251.0,30,0.0821917808219178,0.0962604110540005,0.03,call,3.122379489183942,0.5455419745088936,0.05720017030788757,-20.721828372526396,28.529275645417304,54.55419745088936,5.720017030788757,-2072.1828372526397,2852.9275645417306
2018-07-23,250.867,251.756,250.532,251.555,52405014,0.0018998080277841,0.0031663615953039,0.0018998080277841,0.096268084272613,251.555,252.0,30,0.0821917808219178,0.096268084272613,0.03,call,2.857377196374614,0.5155953714079765,0.05741806868845495,-20.641693256075424,28.74916319310209,51.55953714079765,5.741806868845495,-2064.1693256075423,2874.916319310209
2018-07-24,252.972,253.66,251.939,252.838,75773368,0.0051002762815288,0.0041422585833714,0.0051002762815288,0.0802261225237186,252.838,253.0,30,0.0821917808219178,0.0802261225237186,0.03,call,2.555631553637255,0.5361971218755083,0.06831957400637743,-18.04548076184938,28.798776346257977,53.619712187550824,6.8319574006377435,-1804.548076184938,2879.877634625798
2018-07-25,252.596,255.298,252.552,254.962,87865566,0.008400635980351,0.0103947467494125,0.008400635980351,0.0834531190599407,254.962,255.0,30,0.0821917808219178,0.0834531190599407,0.03,call,2.7370699984179225,0.5433171668228223,0.06501411326983438,-18.79045570833584,28.988752164795287,54.33171668228223,6.501411326983438,-1879.0455708335842,2898.8752164795287
2018-07-26,254.254,255.058,254.149,254.39,64514962,-0.0022434715761564,0.0119658527659098,-0.0022434715761564,0.0757355833589281,254.39,254.0,30,0.0821917808219178,0.0757355833589281,0.03,call,2.7440910271147914,0.5773350772626616,0.07086503548112077,-17.476035291559853,28.546998009292395,57.73350772626616,7.086503548112077,-1747.6035291559854,2854.6998009292392
2018-07-27,254.705,254.8,251.708,252.674,85526712,-0.0067455481740633,0.0063565903822717,-0.0067455481740633,0.0815053671010165,252.674,253.0,30,0.0821917808219178,0.0815053671010165,0.03,call,2.505512214289382,0.5247295690213215,0.06743939262382347,-18.2037550172081,28.84359304925403,52.472956902132154,6.743939262382346,-1820.37550172081,2884.3593049254027
2018-07-30,252.754,252.884,250.781,251.334,71001058,-0.0053032761582118,-0.0008785355091331,-0.0053032761582118,0.0854552456526029,251.334,251.0,30,0.0821917808219178,0.0854552456526029,0.03,call,2.957205331518537,0.5663836554575192,0.06389063626744085,-18.918083933726237,28.346981261463004,56.638365545751924,6.389063626744084,-1891.8083933726236,2834.6981261463
2018-07-31,252.101,253.173,251.708,252.596,76378822,0.0050212068403001,-0.0009571346079306,0.0050212068403001,0.0863096354812526,252.596,253.0,30,0.0821917808219178,0.0863096354812526,0.03,call,2.6034243480293355,0.5189173075075006,0.06375606299744672,-19.005947411730432,28.857725746753186,51.891730750750064,6.375606299744672,-1900.594741173043,2885.7725746753185
2018-08-01,252.792,253.278,251.5,252.15,59985767,-0.0017656653312008,-0.011029094531734,-0.0017656653312008,0.0850639547403106,252.15,252.0,30,0.0821917808219178,0.0850639547403106,0.03,call,2.8539352276307284,0.554762513922249,0.06426488635084165,-18.893551301716435,28.567066706282617,55.476251392224896,6.426488635084166,-1889.3551301716436,2856.7066706282617
2018-08-02,250.81,253.68,250.618,253.508,70648915,0.0053856831251239,-0.0034671174181374,0.0053856831251239,0.0829455707449866,253.508,254.0,30,0.0821917808219178,0.0829455707449866,0.03,call,2.4716320111195955,0.513579764524299,0.06613925519743491,-18.453487898959644,28.977721093018353,51.357976452429895,6.613925519743491,-1845.3487898959643,2897.7721093018354
2018-08-03,253.631,254.666,253.452,254.619,60077172,0.0043825046941319,0.0076976657669565,0.0043825046941319,0.079729006537841,254.619,255.0,30,0.0821917808219178,0.079729006537841,0.03,call,2.4462464139655538,0.5214878569480587,0.06844758491275169,-18.014039165142854,29.0793361860727,52.148785694805866,6.844758491275169,-1801.4039165142854,2907.93361860727
2018-08-06,254.648,255.862,254.254,255.546,43887585,0.0036407338022692,0.0167585762371982,0.0036407338022692,0.0750870196146902,255.546,256.0,30,0.0821917808219178,0.0750870196146902,0.03,call,2.283171186672803,0.5170898197298123,0.0724541374155024,-17.23403100168644,29.200791412458308,51.70898197298123,7.24541374155024,-1723.403100168644,2920.0791412458307
2018-08-07,256.216,256.753,256.093,256.38,48115580,0.0032636002911412,0.0149804430790669,0.0032636002911412,0.0749648401306522,256.38,256.0,30,0.0821917808219178,0.0749648401306522,0.03,call,2.735976919327328,0.5771047023455346,0.07104606728029376,-17.478468567492317,28.773609056051292,57.710470234553455,7.104606728029377,-1747.8468567492318,2877.360905605129
2018-08-08,256.216,256.656,255.816,256.273,46910263,-0.000417349247211,0.0163513781479278,-0.000417349247211,0.0682996110166581,256.273,256.0,30,0.0821917808219178,0.0682996110166581,0.03,call,2.482494360127532,0.5754040222704294,0.0780770558213452,-16.309462323439753,28.785631047901436,57.54040222704294,7.8077055821345205,-1630.9462323439752,2878.563104790144
2018-08-09,256.341,256.715,255.786,255.939,39784176,-0.0013032976552349,0.0095894409643877,-0.0013032976552349,0.0629929029516523,255.939,256.0,30,0.0821917808219178,0.0629929029516523,0.03,call,2.1406066460965008,0.5526537426365129,0.08555847368580262,-15.298752490140503,29.017231791251263,55.26537426365129,8.555847368580261,-1529.8752490140503,2901.723179125126
2018-08-10,254.494,255.011,253.48,254.214,85852928,-0.006739887238756,-0.0015906118553603,-0.006739887238756,0.0687694124223204,254.214,254.0,30,0.0821917808219178,0.0687694124223204,0.03,call,2.4439500800685323,0.5704970492048373,0.07835177148027718,-16.25068041089633,28.62012013348352,57.049704920483734,7.835177148027718,-1625.068041089633,2862.012013348352
2018-08-13,254.513,255.107,252.952,253.248,73218114,-0.0037999480752437,-0.0089925101547275,-0.0037999480752437,0.0703829246347092,253.248,253.0,30,0.0821917808219178,0.0703829246347092,0.03,call,2.5002148656732572,0.5717548081229266,0.0768034749130781,-16.469363924214733,28.494997141681598,57.175480812292655,7.68034749130781,-1646.9363924214733,2849.4997141681597
2018-08-14,253.996,255.117,253.584,254.868,48834456,0.0063968915845338,-0.0058974959045167,0.0063968915845338,0.0723686428774216,254.868,255.0,30,0.0821917808219178,0.0723686428774216,0.03,call,2.364738448112149,0.5415198659750422,0.07503597874468186,-16.83307720059543,28.992054494942362,54.15198659750422,7.503597874468186,-1683.307720059543,2899.2054494942363
2018-08-15,253.498,253.641,251.529,252.962,114645778,-0.0074783809658333,-0.0129198159774929,-0.0074783809658333,0.0775442197600668,252.962,253.0,30,0.0821917808219178,0.0775442197600668,0.03,call,2.5455517880967875,0.5458855789512578,0.07047023784830493,-17.62395631689573,28.74048751490392,54.588557895125774,7.047023784830493,-1762.3956316895728,2874.0487514903916
2018-08-16,254.444,255.91,254.408,255.011,77935378,0.0081000308346708,-0.0036258639754003,0.0081000308346708,0.080970842283654,255.011,255.0,30,0.0821917808219178,0.080970842283654,0.03,call,2.6918757761042116,0.5476337234618213,0.06691103772255792,-18.37287439308286,28.958271878859403,54.76337234618212,6.691103772255793,-1837.287439308286,2895.8271878859405
2018-08-17,254.81,256.361,254.416,255.93,73090656,0.00360376611205,0.0067502183199981,0.00360376611205,0.081244453729299,255.93,256.0,30,0.0821917808219178,0.081244453729299,0.03,call,2.6662334492684465,0.5421165121569766,0.06655057083382322,-18.468712710055883,29.108263085608655,54.211651215697664,6.655057083382323,-1846.8712710055884,2910.8263085608655
2018-08-20,256.371,256.715,255.93,256.466,44340488,0.0020943226663541,0.0127069118018701,0.0020943226663541,0.0812769094705755,256.466,256.0,30,0.0821917808219178,0.0812769094705755,0.03,call,2.967258508904564,0.57750714224821,0.06549343259136076,-18.582895777055178,28.777490631209382,57.750714224820996,6.549343259136076,-1858.2895777055178,2877.749063120938
2018-08-21,256.983,257.938,256.495,257.068,74932446,0.0023472896992193,0.0086319192680131,0.0023472896992193,0.0800032166532794,257.068,257.0,30,0.0821917808219178,0.0800032166532794,0.03,call,2.7160529365427237,0.551917494340461,0.06708754702909507,-18.362982840679376,29.15236475959562,55.1917494340461,6.708754702909507,-1836.2982840679376,2915.236475959562
2018-08-22,256.639,257.444,256.371,256.906,50116860,-0.0006301834534052,0.0155912745787905,-0.0006301834534052,0.07494938506874,256.906,257.0,30,0.0821917808219178,0.07494938506874,0.03,call,2.4798533732023316,0.5431894946919349,0.071845329425638,-17.430498356340046,29.210803228904478,54.31894946919349,7.184532942563799,-1743.0498356340045,2921.080322890448
2018-08-23,256.715,257.614,256.254,256.57,54807956,-0.0013078713615096,0.0061134617722373,-0.0013078713615096,0.0745859969487169,256.57,257.0,30,0.0821917808219178,0.0745859969487169,0.03,call,2.2907552493424532,0.5190194245369276,0.07263380164286126,-17.225716020175746,29.311376461915884,51.90194245369276,7.263380164286126,-1722.5716020175746,2931.1376461915884
2018-08-24,257.156,258.264,257.097,258.131,64033663,0.0060841095997192,0.0086000078146366,0.0060841095997192,0.0720594439901235,258.131,258.0,30,0.0821917808219178,0.0720594439901235,0.03,call,2.5293880013995818,0.5612965438329813,0.07392608669010806,-17.05956148499338,29.17409158716164,56.12965438329813,7.392608669010806,-1705.956148499338,2917.4091587161643
2018-08-27,259.318,260.273,259.183,260.171,63571381,0.0079029639988998,0.0144463593614747,0.0079029639988998,0.0717939428444468,260.171,260.0,30,0.0821917808219178,0.0717939428444468,0.03,call,2.56313553806379,0.5643596646687565,0.0735272151182734,-17.154605079577394,29.368521597864714,56.435966466875655,7.3527215118273395,-1715.4605079577393,2936.8521597864715
2018-08-28,260.628,260.735,259.806,260.293,52289067,0.0004689223625999,0.0125453187483468,0.0004689223625999,0.0708459094352424,260.293,260.0,30,0.0821917808219178,0.0708459094352424,0.03,call,2.604793875345706,0.5741729943966731,0.07415227749985988,-17.013534841693435,29.254497457267036,57.41729943966731,7.415227749985988,-1701.3534841693436,2925.4497457267034
2018-08-29,260.514,261.921,260.255,261.681,68487056,0.0053324522749362,0.0185865647357399,0.0053324522749362,0.0709714126368875,261.681,262.0,30,0.0821917808219178,0.0709714126368875,0.03,call,2.289867476028803,0.5284932548803031,0.07473613809931717,-16.968987043143706,29.85292389920604,52.84932548803031,7.4736138099317175,-1696.8987043143707,2985.292389920604
2018-08-30,261.185,261.566,260.025,260.628,68201890,-0.0040239833996353,0.0158163464161826,-0.0040239833996353,0.0726231467931857,260.628,261.0,30,0.0821917808219178,0.0726231467931857,0.03,call,2.3017296174426747,0.5240554855550008,0.07338533127612656,-17.173785295024516,29.75465062532823,52.40554855550008,7.338533127612656,-1717.3785295024516,2975.465062532823
2018-08-31,260.227,261.06,259.702,260.637,73672498,3.4531976610407966e-05,0.009708248912374,3.4531976610407966e-05,0.0718877810311667,260.637,261.0,30,0.0821917808219178,0.0718877810311667,0.03,call,2.2845702872511993,0.5248840366885688,0.0741239891715151,-17.04660103004321,29.751878301973036,52.488403668856876,7.41239891715151,-1704.660103004321,2975.187830197304
2018-09-04,260.227,260.561,259.183,260.197,64152813,-0.0016881716717119,9.993427399668242e-05,-0.0016881716717119,0.071955521174683,260.197,260.0,30,0.0821917808219178,0.071955521174683,0.03,call,2.5825758672682753,0.5661412821334055,0.07330024400412782,-17.1889633945486,29.349621418822544,56.61412821334055,7.330024400412782,-1718.89633945486,2934.9621418822544
2018-09-05,259.815,260.035,258.475,259.47,80702815,-0.0027940368259433,-0.0031618214857871,-0.0027940368259433,0.0725402023929856,259.47,259.0,30,0.0821917808219178,0.0725402023929856,0.03,call,2.747324043822971,0.5855615717563519,0.0722246397671117,-17.2690866229726,28.99124334356301,58.55615717563519,7.22246397671117,-1726.9086622972602,2899.124334356301
2018-09-06,259.566,259.893,257.672,258.686,73415218,-0.0030215439164452,-0.011445232936285,-0.0030215439164452,0.0736100496331449,258.686,259.0,30,0.0821917808219178,0.0736100496331449,0.03,call,2.3422329296255953,0.5278674179032999,0.07289949881005939,-17.242734301925942,29.514531532859056,52.78674179032999,7.289949881005938,-1724.2734301925943,2951.4531532859055
2018-09-07,257.653,259.192,257.395,258.206,81897320,-0.0018555314164661,-0.0092929385944716,-0.0018555314164661,0.0738132023406198,258.206,258.0,30,0.0821917808219178,0.0738132023406198,0.03,call,2.6227712895556863,0.5654560161445715,0.07202723795088659,-17.38324138546331,29.13344606407802,56.545601614457155,7.202723795088659,-1738.3241385463311,2913.344606407802
2018-09-10,259.22,259.48,258.465,258.638,55928571,0.0016730827323918,-0.0076696708448916,0.0016730827323918,0.0688140487599439,258.638,259.0,30,0.0821917808219178,0.0688140487599439,0.03,call,2.1753844014988886,0.5254963360279129,0.07802581003764493,-16.37010930670683,29.520822518520976,52.54963360279129,7.802581003764493,-1637.010930670683,2952.0822518520977
2018-09-11,257.996,259.95,257.643,259.49,56284553,0.0032941795095848,-0.002717171988916,0.0032941795095848,0.0670099170227299,259.49,259.0,30,0.0821917808219178,0.0670099170227299,0.03,call,2.5991260308269943,0.5934161752950656,0.07782280854470656,-16.30671191456866,28.86128228064671,59.341617529506564,7.782280854470656,-1630.671191456866,2886.128228064671
2018-09-12,259.5,260.19,258.752,259.547,66621589,0.000219661643994,0.000296758777508,0.000219661643994,0.0642178262461709,259.547,260.0,30,0.0821917808219178,0.0642178262461709,0.03,call,2.0007234178824262,0.5193083229182126,0.08339023620737009,-15.566722656499461,29.650445415959652,51.93083229182126,8.33902362073701,-1556.6722656499462,2965.0445415959653
2018-09-13,260.647,261.279,260.362,261.08,56845644,0.0059064446901715,0.0092544629396256,0.0059064446901715,0.0583112850099436,261.08,261.0,30,0.0821917808219178,0.0583112850099436,0.03,call,2.1240136806295027,0.5691410669911032,0.09002872607253776,-14.826883970745197,29.410967770178516,56.91410669911032,9.002872607253776,-1482.6883970745196,2941.0967770178518
2018-09-14,261.299,261.481,260.371,261.126,61351987,0.0001761912057607,0.0113087999504271,0.0001761912057607,0.0531258314957567,261.126,261.0,30,0.0821917808219178,0.0531258314957567,0.03,call,1.9982719074764645,0.5797280150613239,0.09829915392798115,-13.940214577000372,29.26739997944668,57.972801506132384,9.829915392798116,-1394.0214577000372,2926.739997944668
2018-09-17,261.07,261.107,259.47,259.748,76015197,-0.0052771458989145,0.0042917127413606,-0.0052771458989145,0.0569884997281663,259.748,260.0,30,0.0821917808219178,0.0569884997281663,0.03,call,1.8929823662705871,0.5397236010029705,0.09353978150640044,-14.39711851202838,29.56081407291944,53.972360100297045,9.353978150640044,-1439.711851202838,2956.0814072919443
2018-09-18,259.978,261.767,259.95,261.156,68982609,0.0054206384649737,0.0064202859455084,0.0054206384649737,0.0592114868354946,261.156,261.0,30,0.0821917808219178,0.0592114868354946,0.03,call,2.1939341531185903,0.5749306574727165,0.08839709282279194,-15.007239928881376,29.340827316758308,57.49306574727166,8.839709282279195,-1500.7239928881377,2934.082731675831
2018-09-19,261.212,261.873,261.08,261.434,54669515,0.0010644978480296,0.0072703595109941,0.0010644978480296,0.0589739936676383,261.434,261.0,30,0.0821917808219178,0.0589739936676383,0.03,call,2.350285753529249,0.59969642779966,0.08742226091155542,-15.023441759610703,28.962436766633896,59.969642779966,8.742226091155542,-1502.3441759610703,2896.2436766633896
2018-09-20,262.705,263.902,261.453,263.567,111789017,0.0081588469747622,0.0095258158418876,0.0081588469747622,0.0640811699981211,263.567,264.0,30,0.0821917808219178,0.0640811699981211,0.03,call,2.0414254896540456,0.521553025521883,0.08226971440989428,-15.796867082430612,30.100996909565954,52.155302552188296,8.226971440989427,-1579.6867082430613,3010.099690956595
2018-09-21,264.303,264.419,263.165,263.325,116962679,-0.0009181726088622,0.0084212219388342,-0.0009181726088622,0.0638863941828337,263.325,263.0,30,0.0821917808219178,0.0638863941828337,0.03,call,2.445922447358157,0.5836385757384399,0.08089253953114335,-15.98389777677502,29.452992213014127,58.363857573843994,8.089253953114335,-1598.389777677502,2945.2992213014127
2018-09-24,262.725,262.877,261.863,262.447,59224077,-0.003334282730466,0.0103908403529575,-0.003334282730466,0.0632921962290705,262.447,262.0,30,0.0821917808219178,0.0632921962290705,0.03,call,2.491824434354868,0.5944109674243403,0.08141606811775641,-15.837457002465996,29.17238298837944,59.44109674243403,8.141606811775642,-1583.7457002465997,2917.238298837944
2018-09-25,262.907,263.012,261.97,262.227,49200373,-0.000838264487687,0.0041009971051784,-0.000838264487687,0.0577082994720941,262.227,262.0,30,0.0821917808219178,0.0577082994720941,0.03,call,2.198908610997165,0.5830320501156456,0.08995707182644493,-14.820622216697878,29.33977576857695,58.303205011564565,8.995707182644493,-1482.0622216697877,2933.977576857695
2018-09-26,262.352,263.549,260.983,261.405,88420520,-0.0031346886476221,-0.0001109266583537,-0.0031346886476221,0.0590531558270098,261.405,261.0,30,0.0821917808219178,0.0590531558270098,0.03,call,2.3352276537895023,0.5970400940038704,0.08746428574415199,-15.033149897900618,29.00881819089661,59.70400940038704,8.7464285744152,-1503.3149897900619,2900.881819089661
2018-09-27,261.902,263.263,261.615,262.17,65699636,0.0029264933723534,-0.0053003600602502,0.0029264933723534,0.0568674967836785,262.17,262.0,30,0.0821917808219178,0.0568674967836785,0.03,call,2.1410990233783025,0.5789387005113134,0.09150272462808033,-14.65864598675739,29.39628952685726,57.89387005113134,9.150272462808033,-1465.864598675739,2939.628952685726
2018-09-28,261.508,262.667,261.471,262.198,77721870,0.0001068009306937,-0.0042798822747556,0.0001068009306937,0.0547456760402542,262.198,262.0,30,0.0821917808219178,0.0547456760402542,0.03,call,2.095094540623336,0.5843689569524443,0.09476701994604704,-14.296810797960788,29.315289451366485,58.43689569524443,9.476701994604705,-1429.6810797960788,2931.5289451366484
2018-10-01,263.433,264.161,262.408,263.086,68837149,0.0033867535221474,0.0024347773074182,0.0033867535221474,0.0558080884053717,263.086,263.0,30,0.0821917808219178,0.0558080884053717,0.03,call,2.069231963075765,0.5724231943997655,0.09321051636815306,-14.502547897894729,29.592790996177797,57.242319439976555,9.321051636815305,-1450.2547897894729,2959.2790996177796
2018-10-02,262.937,263.651,262.552,262.937,52402984,-0.0005663547281117,0.0027075777856591,-0.0005663547281117,0.0553721100675239,262.937,263.0,30,0.0821917808219178,0.0553721100675239,0.03,call,1.9720089049301635,0.5588964671157596,0.0945334791555407,-14.368864662392763,29.74462599263285,55.889646711575956,9.453347915554069,-1436.8864662392764,2974.462599263285
2018-10-03,263.997,264.411,262.705,263.078,71737558,0.0005362501283576,0.0064000306038523,0.0005362501283576,0.0539647753176946,263.078,263.0,30,0.0821917808219178,0.0539647753176946,0.03,call,2.0101173219387363,0.5738870960981621,0.0963309777946523,-14.176919481223475,29.571530007123684,57.38870960981621,9.63309777946523,-1417.6919481223474,2957.1530007123683
2018-10-04,262.591,262.638,259.404,261.012,123689336,-0.007853184226731,-0.0044169813479804,-0.007853184226731,0.0606862984831191,261.012,261.0,30,0.0821917808219178,0.0606862984831191,0.03,call,2.155565822794273,0.5608269387486634,0.08682747113867925,-15.219355866357482,29.505103354997487,56.082693874866344,8.682747113867926,-1521.9355866357482,2950.5103354997486
2018-10-05,261.241,261.767,258.131,259.547,117486112,-0.0056127687615894,-0.0101106797153294,-0.0056127687615894,0.0639604625743279,259.547,260.0,30,0.0821917808219178,0.0639604625743279,0.03,call,1.993092492690721,0.519356494607266,0.08372529059206638,-15.520837459850316,29.65027164865367,51.935649460726594,8.372529059206638,-1552.0837459850316,2965.027164865367
2018-10-08,258.868,259.921,257.471,259.547,97294207,0.0,-0.0134518750522641,0.0,0.0637479149379349,259.547,260.0,30,0.0821917808219178,0.0637479149379349,0.03,call,1.9867904129388023,0.5193966604527047,0.08400403515454442,-15.48294520834132,29.65012642913732,51.93966604527047,8.400403515454443,-1548.294520834132,2965.012642913732
2018-10-09,259.192,260.514,258.609,259.192,82431880,-0.0013677676875479,-0.0142429555368777,-0.0013677676875479,0.0628721867724115,259.192,259.0,30,0.0821917808219178,0.0628721867724115,0.03,call,2.3051054243322255,0.5741388964256101,0.08391288766764282,-15.537106230485504,29.131229083163902,57.41388964256101,8.391288766764282,-1553.7106230485504,2913.1229083163903
2018-10-10,258.657,258.733,250.599,250.962,238107700,-0.0317525232260255,-0.0460547822318855,-0.0317525232260255,0.1288572393862626,250.962,251.0,30,0.0821917808219178,0.1288572393862626,0.03,call,3.9914632499562117,0.5323262916001478,0.04288942197766875,-26.31416738531567,28.609043619636758,53.232629160014774,4.2889421977668745,-2631.416738531567,2860.904361963676
2018-10-11,249.882,251.529,243.824,245.441,304760953,-0.0219993465146117,-0.0596562610148192,-0.0219993465146117,0.1443041497301182,245.441,245.0,30,0.0821917808219178,0.1443041497301182,0.03,call,4.5856119883492,0.5492460447829824,0.0389891863206509,-28.361564971179174,27.857722360177455,54.92460447829824,3.8989186320650897,-2836.1564971179173,2785.7722360177454
2018-10-12,249.614,249.891,245.63,248.858,203129056,0.0139218793926034,-0.0411832924287316,0.0139218793926034,0.1561361566349313,248.858,249.0,30,0.0821917808219178,0.1561361566349313,0.03,call,4.679062526068023,0.5258025486182079,0.035738074313439894,-30.763231650829397,28.4031322286061,52.580254861820784,3.5738074313439894,-3076.32316508294,2840.31322286061
2018-10-15,248.493,249.862,247.363,247.45,113396637,-0.005657845036125,-0.0466081287782175,-0.005657845036125,0.156236419072053,247.45,247.0,30,0.0821917808219178,0.156236419072053,0.03,call,4.961248085002467,0.5469988428561643,0.035743604846520276,-30.623895660159057,28.105022233404977,54.69988428561643,3.5743604846520274,-3062.3895660159055,2810.5022233404975
2018-10-16,249.45,253.239,248.973,252.866,131129734,0.0218872499494848,-0.024406617488194,0.0218872499494848,0.1767249500380469,252.866,253.0,30,0.0821917808219178,0.1767249500380469,0.03,call,5.353849505668975,0.5253331590090993,0.031076404885928464,-34.85423785542826,28.86276319761128,52.533315900909926,3.1076404885928466,-3485.423785542826,2886.276319761128
2018-10-17,252.903,253.528,250.31,252.903,122669264,0.0001463225581928,0.0077342386496761,0.0001463225581928,0.1765746176528323,252.903,253.0,30,0.0821917808219178,0.1765746176528323,0.03,call,5.368969275352143,0.5264881452079171,0.03109244891495389,-34.83542480910735,28.861543712331603,52.64881452079171,3.109244891495389,-3483.5424809107353,2886.1543712331604
2018-10-18,251.966,252.596,247.967,249.258,149206106,-0.0144126404194492,0.0155515989586092,-0.0144126404194492,0.1782021509639923,249.258,249.0,30,0.0821917808219178,0.1782021509639923,0.03,call,5.5183441778738995,0.537476828919941,0.031189749040443634,-34.62203728044392,28.382550838555495,53.747682891994096,3.1189749040443635,-3462.203728044392,2838.2550838555494
2018-10-19,249.921,251.882,248.435,249.125,155132001,-0.0005335836763514,0.001072901011822,-0.0005335836763514,0.1782591412141344,249.125,249.0,30,0.0821917808219178,0.1782591412141344,0.03,call,5.448753922032765,0.533321385832436,0.031225422861721752,-34.61293636535408,28.39377601075733,53.332138583243605,3.122542286172175,-3461.293636535408,2839.377601075733
2018-10-22,249.823,250.13,247.45,248.004,91387992,-0.0044997491219267,0.0022388361285108,-0.0044997491219267,0.1783614620857639,248.004,248.0,30,0.0821917808219178,0.1783614620857639,0.03,call,5.365729295816095,0.529536001892891,0.03137211029341042,-34.47140252474824,28.28723628846329,52.9536001892891,3.1372110293410422,-3447.140252474824,2828.723628846329
2018-10-23,244.349,247.87,242.223,246.751,162285383,-0.0050523378655182,-0.0241827687391741,-0.0050523378655182,0.1783846811043448,246.751,247.0,30,0.0821917808219178,0.1783846811043448,0.03,call,5.211792341222335,0.5215576078365924,0.0315678284472909,-34.28520933913379,28.180487200182466,52.15576078365925,3.15678284472909,-3428.5209339133794,2818.0487200182465
2018-10-24,246.501,246.895,238.701,239.276,197163590,-0.0302936968847137,-0.0538823185173761,-0.0302936968847137,0.2030490787109308,239.276,239.0,30,0.0821917808219178,0.2030490787109308,0.03,call,5.988984125629145,0.5363691358057825,0.028522396319125565,-37.33381146037812,27.252961555535503,53.63691358057825,2.8522396319125565,-3733.3811460378124,2725.2961555535503
2018-10-25,241.132,245.125,240.1,243.584,153091589,0.0180043130109162,-0.0227635622527662,0.0180043130109162,0.2167891167573365,243.584,244.0,30,0.0821917808219178,0.2167891167573365,0.03,call,6.129270115615128,0.5172663998475739,0.02632707575089432,-40.30273556514163,27.833383602834992,51.7266399847574,2.632707575089432,-4030.273556514163,2783.3383602834992
2018-10-26,239.812,244.387,236.55,239.286,223518979,-0.0176448370993168,-0.039494229804315,-0.0176448370993168,0.2218821582449987,239.286,239.0,30,0.0821917808219178,0.2218821582449987,0.03,call,6.5076595163885145,0.5356056859880105,0.026104890876281223,-40.44316925788054,27.2588314216717,53.56056859880105,2.6104890876281224,-4044.316925788054,2725.8831421671703
2018-10-29,242.387,243.726,234.348,237.956,178249023,-0.0055582023185644,-0.0405154755568458,-0.0055582023185644,0.2199455620287506,237.956,238.0,30,0.0821917808219178,0.2199455620287506,0.03,call,6.253155019722627,0.5269877674018341,0.0265270379815986,-39.9058322298826,27.1534909932232,52.698776740183405,2.6527037981598602,-3990.58322298826,2715.34909932232
2018-10-30,237.783,241.803,237.305,241.498,174220401,0.0148851048092923,-0.0212886675231306,0.0148851048092923,0.2305793385469043,241.498,241.0,30,0.0821917808219178,0.2305793385469043,0.03,call,6.913922368160513,0.5404549697866275,0.024861155531940033,-42.252358014315924,27.47876225885766,54.045496978662754,2.4861155531940033,-4225.235801431592,2747.876225885766
2018-10-31,244.092,246.417,243.612,244.082,142263280,0.0106998815725181,0.0200855915344622,0.0106998815725181,0.2360718353476374,244.082,244.0,30,0.0821917808219178,0.2360718353476374,0.03,call,6.9268962495437165,0.5299870205116177,0.024081678177344242,-43.65059209104739,27.83753791161198,52.99870205116177,2.4081678177344243,-4365.059209104739,2783.753791161198
