Date,Close,return_1d,return_5d,realized_vol_20d,spot,strike,dte,T,sigma,r,option_type
2016-06-08,103.236,0.0017952276057486838,0.0001937684079988955,0.12030087999372746,103.236,103.0,30,0.0821917808219178,0.12030087999372746,0.03,call
2016-06-09,103.061,-0.0016951451044209254,-0.0035098236386138515,0.11457457195816065,103.061,103.0,30,0.0821917808219178,0.11457457195816065,0.03,call
2016-06-10,101.903,-0.011236064078555486,-0.010121909757637493,0.12179872351585484,101.903,102.0,30,0.0821917808219178,0.12179872351585484,0.03,call
2016-06-13,101.031,-0.008557157296644857,-0.02200302021218925,0.1256994407574924,101.031,101.0,30,0.0821917808219178,0.1256994407574924,0.03,call
2016-06-14,101.031,0.0,-0.019601944668174,0.11853946546934646,101.031,101.0,30,0.0821917808219178,0.11853946546934646,0.03,call
2016-06-15,100.736,-0.0029198958735437985,-0.024216358634584823,0.10905616056574392,100.736,101.0,30,0.0821917808219178,0.10905616056574392,0.03,call
2016-06-16,101.041,0.003027716010165049,-0.0196000426931624,0.10886872136564375,101.041,101.0,30,0.0821917808219178,0.10886872136564375,0.03,call
2016-06-17,99.8541,-0.011746716679367775,-0.02010637567098128,0.1159773221297275,99.8541,100.0,30,0.0821917808219178,0.1159773221297275,0.03,call
2016-06-20,100.471,0.006178013722020426,-0.005542853183676311,0.11141669634735626,100.471,100.0,30,0.0821917808219178,0.11141669634735626,0.03,call
2016-06-21,100.796,0.0032347642603338667,-0.0023260187467213367,0.11162508881726793,100.796,101.0,30,0.0821917808219178,0.11162508881726793,0.03,call
2016-06-22,100.551,-0.002430652010000478,-0.0018364834815756126,0.08519206377846456,100.551,101.0,30,0.0821917808219178,0.08519206377846456,0.03,call
2016-06-23,102.01,0.014510049626557775,0.009590166368108166,0.09704784684923808,102.01,102.0,30,0.0821917808219178,0.09704784684923808,0.03,call
2016-06-24,97.7761,-0.041504754435839675,-0.020810362318622877,0.1754028607136133,97.7761,98.0,30,0.0821917808219178,0.1754028607136133,0.03,call
2016-06-27,95.842,-0.01978090760421003,-0.046072996187954796,0.18344992961288048,95.842,96.0,30,0.0821917808219178,0.18344992961288048,0.03,call
2016-06-28,97.9329,0.021816114020992927,-0.02840489701972304,0.20377827808402066,97.9329,98.0,30,0.0821917808219178,0.20377827808402066,0.03,call
2016-06-29,99.678,0.017819343652643704,-0.008682161291285073,0.21615381421860583,99.678,100.0,30,0.0821917808219178,0.21615381421860583,0.03,call
2016-06-30,100.835,0.011607375749914661,-0.011518478580531455,0.22094174402966552,100.835,101.0,30,0.0821917808219178,0.22094174402966552,0.03,call
2016-07-01,101.364,0.005246194277780614,0.03669506147207757,0.22167238463174369,101.364,101.0,30,0.0821917808219178,0.22167238463174369,0.03,call
2016-07-05,100.726,-0.006294147823684981,0.05095886980655662,0.2219525254322249,100.726,101.0,30,0.0821917808219178,0.2219525254322249,0.03,call
2016-07-06,101.571,0.008389095169072602,0.03714890501557688,0.2244436958574526,101.571,102.0,30,0.0821917808219178,0.2244436958574526,0.03,call
2016-07-07,101.864,0.00288468165125888,0.021930616585405183,0.2246328790664862,101.864,102.0,30,0.0821917808219178,0.2246328790664862,0.03,call
2016-07-08,103.434,0.015412707138930282,0.025774780582139112,0.23159935805756032,103.434,103.0,30,0.0821917808219178,0.23159935805756032,0.03,call
2016-07-11,104.001,0.005481756482394573,0.026015153308867056,0.22814820825541646,104.001,104.0,30,0.0821917808219178,0.22814820825541646,0.03,call
2016-07-12,104.52,0.004990336631378378,0.037666540912971724,0.22558143293874852,104.52,105.0,30,0.0821917808219178,0.22558143293874852,0.03,call
2016-07-13,104.296,-0.0021431305013394075,0.026828523889693034,0.22593574150356976,104.296,104.0,30,0.0821917808219178,0.22593574150356976,0.03,call
2016-07-14,105.001,0.006759607271611623,0.030795963245111135,0.2259294745091487,105.001,105.0,30,0.0821917808219178,0.2259294745091487,0.03,call
2016-07-15,104.825,-0.001676174512623696,0.013448189183440595,0.22631009191886775,104.825,105.0,30,0.0821917808219178,0.22631009191886775,0.03,call
2016-07-18,105.532,0.00674457429048414,0.014721012297958636,0.22093499795897137,105.532,106.0,30,0.0821917808219178,0.22093499795897137,0.03,call
2016-07-19,105.128,-0.003828222719175156,0.005817068503635614,0.22179662956120258,105.128,105.0,30,0.0821917808219178,0.22179662956120258,0.03,call
2016-07-20,106.363,0.011747583897724567,0.019818593234639748,0.22428540026566876,106.363,106.0,30,0.0821917808219178,0.22428540026566876,0.03,call
2016-07-21,106.109,-0.002388048475503779,0.010552280454471763,0.22427230424289551,106.109,106.0,30,0.0821917808219178,0.22427230424289551,0.03,call
2016-07-22,106.559,0.004240922070700925,0.01654185547340803,0.22007760353505196,106.559,107.0,30,0.0821917808219178,0.22007760353505196,0.03,call
2016-07-25,106.568,8.44602520668758e-05,0.009816927566993927,0.1480821572552959,106.568,107.0,30,0.0821917808219178,0.1480821572552959,0.03,call
2016-07-26,106.688,0.0011260415884692954,0.014839053344494424,0.11853271295544296,106.688,107.0,30,0.0821917808219178,0.11853271295544296,0.03,call
2016-07-27,107.444,0.007086082783443359,0.01016330866936821,0.10183300438147522,107.444,107.0,30,0.0821917808219178,0.10183300438147522,0.03,call
2016-07-28,107.824,0.0035367261084844337,0.016162625225004446,0.08919855127030082,107.824,108.0,30,0.0821917808219178,0.08919855127030082,0.03,call
2016-07-29,108.061,0.002198026413414489,0.01409547762272556,0.08462146813492359,108.061,108.0,30,0.0821917808219178,0.08462146813492359,0.03,call
2016-08-01,108.657,0.005515403337003955,0.019602507319270268,0.08470135170257005,108.657,109.0,30,0.0821917808219178,0.08470135170257005,0.03,call
2016-08-02,107.805,-0.007841188326568882,0.01046978104379126,0.08721312950481525,107.805,108.0,30,0.0821917808219178,0.08721312950481525,0.03,call
2016-08-03,108.166,0.0033486387458836475,0.006719779606120246,0.0852134378651195,108.166,108.0,30,0.0821917808219178,0.0852134378651195,0.03,call
2016-08-04,108.493,0.0030231311132888905,0.006204555572043358,0.08520883497055029,108.493,108.0,30,0.0821917808219178,0.08520883497055029,0.03,call
2016-08-05,109.501,0.009290921994967505,0.013325806720278388,0.07579464900868273,109.501,110.0,30,0.0821917808219178,0.07579464900868273,0.03,call
2016-08-08,109.381,-0.0010958804029187474,0.006663169423046789,0.07637654428851735,109.381,109.0,30,0.0821917808219178,0.07637654428851735,0.03,call
2016-08-09,109.627,0.002249019482359671,0.01690088585872629,0.07582605393234632,109.627,110.0,30,0.0821917808219178,0.07582605393234632,0.03,call
2016-08-10,109.363,-0.0024081658715462417,0.011066323983506932,0.07604214650683894,109.363,109.0,30,0.0821917808219178,0.07604214650683894,0.03,call
2016-08-11,109.815,0.004133024880444092,0.012185117933875889,0.07459615994328923,109.815,110.0,30,0.0821917808219178,0.07459615994328923,0.03,call
2016-08-12,109.895,0.0007284979283339599,0.0035981406562495266,0.07339434292737403,109.895,110.0,30,0.0821917808219178,0.07339434292737403,0.03,call
2016-08-15,110.353,0.004167614541152886,0.008886369662006954,0.07191440542347853,110.353,110.0,30,0.0821917808219178,0.07191440542347853,0.03,call
2016-08-16,109.745,-0.005509591945846437,0.0010763771698578672,0.0740148865552649,109.745,110.0,30,0.0821917808219178,0.0740148865552649,0.03,call
2016-08-17,109.954,0.001904414779716479,0.005404021469784137,0.06477714577323647,109.954,110.0,30,0.0821917808219178,0.06477714577323647,0.03,call
2016-08-18,109.983,0.00026374665769335337,0.0015298456495014268,0.06323973702517383,109.983,110.0,30,0.0821917808219178,0.06323973702517383,0.03,call
2016-08-19,109.954,-0.00026367711373587177,0.0005368761090132068,0.06295648782350008,109.954,110.0,30,0.0821917808219178,0.06295648782350008,0.03,call
2016-08-22,110.03,0.0006911981374029263,-0.002926970721230937,0.06280237504616742,110.03,110.0,30,0.0821917808219178,0.06280237504616742,0.03,call
2016-08-23,110.225,0.0017722439334726392,0.004373775570641003,0.06277859577458328,110.225,110.0,30,0.0821917808219178,0.06277859577458328,0.03,call
2016-08-24,109.521,-0.006386935813109451,-0.003938010440729722,0.0654353404792047,109.521,110.0,30,0.0821917808219178,0.0654353404792047,0.03,call
2016-08-25,109.353,-0.0015339523926918286,-0.005728157988052818,0.06526832318726414,109.353,109.0,30,0.0821917808219178,0.06526832318726414,0.03,call
2016-08-26,109.501,0.0013534150869203287,-0.004119904687414633,0.06508191878348416,109.501,110.0,30,0.0821917808219178,0.06508191878348416,0.03,call
2016-08-29,109.647,0.0013333211568844483,-0.0034808688539489374,0.06259802113972544,109.647,110.0,30,0.0821917808219178,0.06259802113972544,0.03,call
2016-08-30,109.305,-0.0031191003857834465,-0.00834656384667709,0.056209794633467904,109.305,109.0,30,0.0821917808219178,0.056209794633467904,0.03,call
2016-08-31,109.188,-0.001070399341292716,-0.0030405127783712516,0.05563071411878641,109.188,109.0,30,0.0821917808219178,0.05563071411878641,0.03,call
2016-09-01,109.461,0.0025002747554676574,0.0009876272255906482,0.05534343307831351,109.461,109.0,30,0.0821917808219178,0.05534343307831351,0.03,call
2016-09-02,109.815,0.0032340285581164974,0.0028675537209705837,0.045876939324726945,109.815,110.0,30,0.0821917808219178,0.045876939324726945,0.03,call
2016-09-06,110.493,0.006174019942630782,0.007715669375359058,0.05030815406464777,110.493,110.0,30,0.0821917808219178,0.05030815406464777,0.03,call
2016-09-07,110.561,0.0006154236014952463,0.01149078267233894,0.049891942378324686,110.561,111.0,30,0.0821917808219178,0.049891942378324686,0.03,call
2016-09-08,109.925,-0.0057524805311096605,0.006749825988203728,0.05368257493090746,109.925,110.0,30,0.0821917808219178,0.05368257493090746,0.03,call
2016-09-09,107.147,-0.02527177621105292,-0.021139949388366608,0.10371459451048134,107.147,107.0,30,0.0821917808219178,0.10371459451048134,0.03,call
2016-09-12,109.089,0.018124632514209482,-0.006611118699631158,0.12435284430888077,109.089,109.0,30,0.0821917808219178,0.12435284430888077,0.03,call
2016-09-13,108.116,-0.008919322754814885,-0.021512675011086668,0.12671722039061714,108.116,108.0,30,0.0821917808219178,0.12671722039061714,0.03,call
2016-09-14,108.657,0.005003884716415774,-0.017221262470491494,0.12724140457072172,108.657,109.0,30,0.0821917808219178,0.12724140457072172,0.03,call
2016-09-15,110.325,0.015351058836522435,0.003638844666818297,0.13897695689093015,110.325,110.0,30,0.0821917808219178,0.13897695689093015,0.03,call
2016-09-16,110.245,-0.0007251302968501738,0.02891354867611784,0.13901573394978958,110.245,110.0,30,0.0821917808219178,0.13901573394978958,0.03,call
2016-09-19,109.765,-0.004353938954147596,0.006196775110231201,0.13993448400647726,109.765,110.0,30,0.0821917808219178,0.13993448400647726,0.03,call
2016-09-20,109.983,0.001986061130597294,0.017268489400273923,0.14010071143697228,109.983,110.0,30,0.0821917808219178,0.14010071143697228,0.03,call
2016-09-21,111.069,0.009874253293690849,0.022198293713244555,0.1443357249018061,111.069,111.0,30,0.0821917808219178,0.1443357249018061,0.03,call
2016-09-22,111.941,0.007850975519722025,0.014647631996374422,0.14427710636822455,111.941,112.0,30,0.0821917808219178,0.14427710636822455,0.03,call
2016-09-23,111.226,-0.006387293306295283,0.008898362737538967,0.14647863870324604,111.226,111.0,30,0.0821917808219178,0.14647863870324604,0.03,call
2016-09-26,110.285,-0.008460252099329324,0.004737393522525446,0.15016278369549807,110.285,110.0,30,0.0821917808219178,0.15016278369549807,0.03,call
2016-09-27,111.382,0.009946955614997588,0.012720147659183612,0.1539386300822063,111.382,111.0,30,0.0821917808219178,0.1539386300822063,0.03,call
2016-09-28,111.569,0.0016789068251601424,0.0045017061466294805,0.1532466549601601,111.569,112.0,30,0.0821917808219178,0.1532466549601601,0.03,call
2016-09-29,110.764,-0.00721526588927035,-0.010514467442670705,0.1559140502672856,110.764,111.0,30,0.0821917808219178,0.1559140502672856,0.03,call
2016-09-30,111.589,0.007448268390451762,0.0032636254113247443,0.15762527055947628,111.589,112.0,30,0.0821917808219178,0.15762527055947628,0.03,call
2016-10-03,111.422,-0.001496563281327079,0.010309652264587132,0.15763448632357824,111.422,111.0,30,0.0821917808219178,0.15763448632357824,0.03,call
2016-10-04,111.265,-0.0014090574572346304,-0.0010504390296457444,0.15648282213075118,111.265,111.0,30,0.0821917808219178,0.15648282213075118,0.03,call
2016-10-05,111.658,0.003532108030377845,0.0007977126262670442,0.15687943649926034,111.658,112.0,30,0.0821917808219178,0.15687943649926034,0.03,call
2016-10-06,111.599,-0.0005283992190437958,0.007538550431548163,0.15518697858104444,111.599,112.0,30,0.0821917808219178,0.15518697858104444,0.03,call
2016-10-07,111.353,-0.002204320827247641,-0.002114903798761558,0.12179266191425667,111.353,111.0,30,0.0821917808219178,0.12179266191425667,0.03,call
2016-10-10,112.079,0.006519806381507509,0.0058965015885552585,0.10748363114747281,112.079,112.0,30,0.0821917808219178,0.10748363114747281,0.03,call
2016-10-11,110.453,-0.014507624086581683,-0.007297892418999696,0.11606965114777833,110.453,110.0,30,0.0821917808219178,0.11606965114777833,0.03,call
2016-10-12,110.363,-0.0008148262156755237,-0.011597915062064534,0.11530598001616804,110.363,110.0,30,0.0821917808219178,0.11530598001616804,0.03,call
2016-10-13,109.983,-0.0034431829508076994,-0.014480416491187142,0.10243977927107652,109.983,110.0,30,0.0821917808219178,0.10243977927107652,0.03,call
2016-10-14,110.098,0.0010456161406762199,-0.01127046419943778,0.10249739993129993,110.098,110.0,30,0.0821917808219178,0.10249739993129993,0.03,call
2016-10-17,109.805,-0.0026612654180819817,-0.020289260253927965,0.10172723112799752,109.805,110.0,30,0.0821917808219178,0.10172723112799752,0.03,call
2016-10-18,110.784,0.008915805291197954,0.002996749748761962,0.10635619029781813,110.784,111.0,30,0.0821917808219178,0.10635619029781813,0.03,call
2016-10-19,110.774,-9.026574234549667e-05,0.0037240741915316455,0.10027109618823213,110.774,111.0,30,0.0821917808219178,0.10027109618823213,0.03,call
2016-10-20,110.637,-0.0012367523064978903,0.005946373530454574,0.09578527821520479,110.637,111.0,30,0.0821917808219178,0.09578527821520479,0.03,call
2016-10-21,111.069,0.003904661189294778,0.008819415429889732,0.094450295478583,111.069,111.0,30,0.0821917808219178,0.094450295478583,0.03,call
2016-10-24,112.423,0.01219062024507278,0.02384226583488913,0.0984339504733204,112.423,112.0,30,0.0821917808219178,0.0984339504733204,0.03,call
2016-10-25,112.049,-0.0033267214004251144,0.011418616406701387,0.0935495911572182,112.049,112.0,30,0.0821917808219178,0.0935495911572182,0.03,call
2016-10-26,111.275,-0.006907692170389779,0.004522721938361007,0.09679813753547782,111.275,111.0,30,0.0821917808219178,0.09679813753547782,0.03,call
2016-10-27,110.764,-0.004592226465962801,0.001147898081112153,0.09467040822367129,110.764,111.0,30,0.0821917808219178,0.09467040822367129,0.03,call
2016-10-28,110.058,-0.0063739121014046995,-0.00910244982848496,0.09297863793301678,110.058,110.0,30,0.0821917808219178,0.09297863793301678,0.03,call
2016-10-31,109.973,-0.0007723200494285098,-0.021792693665886875,0.09292920701639909,109.973,110.0,30,0.0821917808219178,0.09292920701639909,0.03,call
2016-11-01,109.158,-0.0074109099506242115,-0.02580121196976326,0.09598164320899669,109.158,109.0,30,0.0821917808219178,0.09598164320899669,0.03,call
2016-11-02,108.295,-0.00790597116106928,-0.026780498764322647,0.0974916726418339,108.295,108.0,30,0.0821917808219178,0.0974916726418339,0.03,call
2016-11-03,107.206,-0.010055865921787643,-0.032122350222093754,0.10198178363378749,107.206,107.0,30,0.0821917808219178,0.10198178363378749,0.03,call
2016-11-04,106.817,-0.003628528254015717,-0.02944810917879681,0.10214732337624484,106.817,107.0,30,0.0821917808219178,0.10214732337624484,0.03,call
2016-11-07,109.381,0.024003669827836527,-0.005383139497876721,0.13514345430899488,109.381,109.0,30,0.0821917808219178,0.13514345430899488,0.03,call
2016-11-08,110.068,0.0062807983104926635,0.008336539694754341,0.1279117991077081,110.068,110.0,30,0.0821917808219178,0.1279117991077081,0.03,call
2016-11-09,110.58,0.004651669876803544,0.021099773766101837,0.12899871986384406,110.58,111.0,30,0.0821917808219178,0.12899871986384406,0.03,call
2016-11-10,108.834,-0.015789473684210464,0.015185717217319983,0.14046819213149983,108.834,109.0,30,0.0821917808219178,0.14046819213149983,0.03,call
2016-11-11,108.864,0.0002756491537572181,0.01916361627830776,0.1403832635537318,108.864,109.0,30,0.0821917808219178,0.1403832635537318,0.03,call
2016-11-14,107.766,-0.010085978835978837,-0.014764904325248351,0.14430005252466938,107.766,108.0,30,0.0821917808219178,0.14430005252466938,0.03,call
2016-11-15,109.266,0.01391904682367362,-0.007286404767961607,0.149800989820897,109.266,109.0,30,0.0821917808219178,0.149800989820897,0.03,call
2016-11-16,109.895,0.005756593999963311,-0.006194610236932574,0.15151734469919206,109.895,110.0,30,0.0821917808219178,0.15151734469919206,0.03,call
2016-11-17,110.685,0.007188680103735523,0.017007552786812985,0.15380158095217838,110.685,111.0,30,0.0821917808219178,0.15380158095217838,0.03,call
2016-11-18,110.275,-0.003704205628585644,0.012961125808347962,0.15365429561928362,110.275,110.0,30,0.0821917808219178,0.15365429561928362,0.03,call
2016-11-21,111.392,0.010129222398548965,0.033646975855093464,0.15158956558127692,111.392,111.0,30,0.0821917808219178,0.15158956558127692,0.03,call
2016-11-22,111.765,0.0033485349037634116,0.022870792378232974,0.15174218653370056,111.765,112.0,30,0.0821917808219178,0.15174218653370056,0.03,call
2016-11-23,111.313,-0.0040441998836845405,0.012903225806451646,0.150368437172156,111.313,111.0,30,0.0821917808219178,0.150368437172156,0.03,call
2016-11-25,111.668,0.003189205214126023,0.008881058860730873,0.14971114569657912,111.668,112.0,30,0.0821917808219178,0.14971114569657912,0.03,call
2016-11-28,111.402,-0.00238206110971817,0.010219904783495659,0.14795870524402555,111.402,111.0,30,0.0821917808219178,0.14795870524402555,0.03,call
2016-11-29,111.804,0.0036085528087466123,0.003698649813272059,0.14821782768161604,111.804,112.0,30,0.0821917808219178,0.14821782768161604,0.03,call
2016-11-30,110.433,-0.012262530857572118,-0.011917863374043658,0.1527431353758609,110.433,110.0,30,0.0821917808219178,0.1527431353758609,0.03,call
2016-12-01,108.578,-0.01679751523548223,-0.02457035566375898,0.16229185146545608,108.578,109.0,30,0.0821917808219178,0.16229185146545608,0.03,call
2016-12-02,108.794,0.001989353275985817,-0.025737006125300055,0.15778532649845722,108.794,109.0,30,0.0821917808219178,0.15778532649845722,0.03,call
2016-12-05,109.608,0.007482030259021721,-0.016103840146496462,0.15859266702640018,109.608,110.0,30,0.0821917808219178,0.15859266702640018,0.03,call
2016-12-06,109.865,0.002344719363549963,-0.01734284998747815,0.13431373913363034,109.865,110.0,30,0.0821917808219178,0.13431373913363034,0.03,call
2016-12-07,111.255,0.012651890957083634,0.007443427236423883,0.13989285417450228,111.255,111.0,30,0.0821917808219178,0.13989285417450228,0.03,call
2016-12-08,111.461,0.001851602175183098,0.026552340253089834,0.13916137528030778,111.461,111.0,30,0.0821917808219178,0.13916137528030778,0.03,call
2016-12-09,112.354,0.008011770933330942,0.032722392779013676,0.1275197276908892,112.354,112.0,30,0.0821917808219178,0.1275197276908892,0.03,call
2016-12-12,111.823,-0.004726133470993488,0.020208378950441475,0.12944241698840425,111.823,112.0,30,0.0821917808219178,0.12944241698840425,0.03,call
2016-12-13,113.244,0.012707582518802107,0.03075592772948621,0.12795675768913475,113.244,113.0,30,0.0821917808219178,0.12795675768913475,0.03,call
2016-12-14,113.022,-0.001960368761258824,0.015882432250236,0.12143170156357541,113.022,113.0,30,0.0821917808219178,0.12143170156357541,0.03,call
2016-12-15,113.195,0.0015306754437187653,0.01555701097244766,0.1204910066432724,113.195,113.0,30,0.0821917808219178,0.1204910066432724,0.03,call
2016-12-16,112.785,-0.0036220681125490595,0.003836089502821327,0.1198398213856571,112.785,113.0,30,0.0821917808219178,0.1198398213856571,0.03,call
2016-12-19,113.234,0.003981025845635422,0.012618155477853499,0.11896821439302786,113.234,113.0,30,0.0821917808219178,0.11896821439302786,0.03,call
2016-12-20,113.659,0.0037532896479857136,0.0036646533149660154,0.11480893879591408,113.659,114.0,30,0.0821917808219178,0.11480893879591408,0.03,call
2016-12-21,113.55,-0.000959008965414121,0.004671656845569805,0.11467465926824033,113.55,114.0,30,0.0821917808219178,0.11467465926824033,0.03,call
2016-12-22,113.264,-0.0025187142228093595,0.0006095675604045336,0.11394240764755072,113.264,113.0,30,0.0821917808219178,0.11394240764755072,0.03,call
2016-12-23,113.324,0.0005297358383953288,0.00477900430021716,0.11362239321788191,113.324,113.0,30,0.0821917808219178,0.11362239321788191,0.03,call
2016-12-27,113.901,0.005091595778475844,0.005890456929897425,0.11397711130812237,113.901,114.0,30,0.0821917808219178,0.11397711130812237,0.03,call
2016-12-28,113.04,-0.007559196144019675,-0.005446115133865281,0.11759799195153947,113.04,113.0,30,0.0821917808219178,0.11759799195153947,0.03,call
2016-12-29,112.883,-0.001388888888888995,-0.005874064288859504,0.10777731875336469,112.883,113.0,30,0.0821917808219178,0.10777731875336469,0.03,call
2016-12-30,111.697,-0.010506453584684938,-0.013834934312755953,0.0955229302778025,111.697,112.0,30,0.0821917808219178,0.0955229302778025,0.03,call
2017-01-03,112.725,0.009203470102151279,-0.0052857294130105315,0.09943143460021421,112.725,113.0,30,0.0821917808219178,0.09943143460021421,0.03,call
2017-01-04,113.324,0.00531381681082288,-0.005065802758535853,0.09807523947533806,113.324,113.0,30,0.0821917808219178,0.09807523947533806,0.03,call
2017-01-05,113.95,0.005523984328121179,0.008050247699929125,0.09900312565380522,113.95,114.0,30,0.0821917808219178,0.09900312565380522,0.03,call
2017-01-06,114.953,0.008802106186924119,0.018337570759104693,0.09425923991219344,114.953,115.0,30,0.0821917808219178,0.09425923991219344,0.03,call
2017-01-09,115.333,0.0033056988508346485,0.03255235145079993,0.09444102128923901,115.333,115.0,30,0.0821917808219178,0.09444102128923901,0.03,call
2017-01-10,115.598,0.0022976945020072304,0.025486804169438937,0.09152979413348067,115.598,116.0,30,0.0821917808219178,0.09152979413348067,0.03,call
2017-01-11,115.893,0.0025519472655235464,0.022669513959973298,0.08862671528516387,115.893,116.0,30,0.0821917808219178,0.08862671528516387,0.03,call
2017-01-12,115.726,-0.0014409843562597224,0.01558578323826243,0.07927629983912826,115.726,116.0,30,0.0821917808219178,0.07927629983912826,0.03,call
2017-01-13,116.098,0.0032144893973695687,0.009960592590015027,0.07875618939364085,116.098,116.0,30,0.0821917808219178,0.07875618939364085,0.03,call
2017-01-17,115.763,-0.0028854932901514196,0.0037283344749552416,0.08017302974644964,115.763,116.0,30,0.0821917808219178,0.08017302974644964,0.03,call
2017-01-18,115.992,0.0019781795565076976,0.0034083634664960893,0.07820673392770539,115.992,116.0,30,0.0821917808219178,0.07820673392770539,0.03,call
2017-01-19,115.942,-0.00043106421132499406,0.00042280379315395855,0.07785360911628543,115.942,116.0,30,0.0821917808219178,0.07785360911628543,0.03,call
2017-01-20,116.186,0.002104500526125319,0.003974906244059273,0.07735305721547803,116.186,116.0,30,0.0821917808219178,0.07735305721547803,0.03,call
2017-01-23,116.274,0.0007574062279447347,0.0015159606539303372,0.07698279897582092,116.274,116.0,30,0.0821917808219178,0.07698279897582092,0.03,call
2017-01-24,117.078,0.0069147014809844976,0.0113594153572385,0.07821618653121618,117.078,117.0,30,0.0821917808219178,0.07821618653121618,0.03,call
2017-01-25,118.266,0.010147081432891003,0.01960480033105738,0.08362166099676793,118.266,118.0,30,0.0821917808219178,0.08362166099676793,0.03,call
2017-01-26,118.401,0.0011414945969254742,0.021208880302220123,0.08295137263528399,118.401,118.0,30,0.0821917808219178,0.08295137263528399,0.03,call
2017-01-27,118.629,0.001925659411660341,0.021026629714423484,0.07497599954441159,118.629,119.0,30,0.0821917808219178,0.07497599954441159,0.03,call
2017-01-30,117.696,-0.007864855979566654,0.01222973321636811,0.08249385808030815,117.696,118.0,30,0.0821917808219178,0.08249385808030815,0.03,call
2017-01-31,117.462,-0.0019881729200652565,0.0032798647055809482,0.06978801355185472,117.462,117.0,30,0.0821917808219178,0.06978801355185472,0.03,call
2017-02-01,118.276,0.006929900733854355,8.455515532768132e-05,0.06732710564627097,118.276,118.0,30,0.0821917808219178,0.06732710564627097,0.03,call
2017-02-02,118.166,-0.000930028069938138,-0.0019847805339482383,0.0674093604192599,118.166,118.0,30,0.0821917808219178,0.0674093604192599,0.03,call
2017-02-03,118.509,0.002902696207030875,-0.0010115570391725504,0.06627749748124422,118.509,119.0,30,0.0821917808219178,0.06627749748124422,0.03,call
2017-02-06,118.657,0.0012488502982894722,0.008165103317020028,0.0611801176566939,118.657,119.0,30,0.0821917808219178,0.0611801176566939,0.03,call
2017-02-07,119.077,0.0035396141820540628,0.013749127377364445,0.06127248367827756,119.077,119.0,30,0.0821917808219178,0.06127248367827756,0.03,call
2017-02-08,119.275,0.001662789623521066,0.008446345835165348,0.0612188017813234,119.275,119.0,30,0.0821917808219178,0.0612188017813234,0.03,call
2017-02-09,119.706,0.003613498218402844,0.01303251358258728,0.061558755480015256,119.706,120.0,30,0.0821917808219178,0.061558755480015256,0.03,call
2017-02-10,120.097,0.0032663358561808575,0.01339982617353952,0.060709041882416374,120.097,120.0,30,0.0821917808219178,0.060709041882416374,0.03,call
2017-02-13,120.766,0.0055704971814452,0.01777391978560061,0.061967969648585176,120.766,121.0,30,0.0821917808219178,0.061967969648585176,0.03,call
2017-02-14,121.176,0.003394995280128432,0.0176272495948,0.0593836507343759,121.176,121.0,30,0.0821917808219178,0.0593836507343759,0.03,call
2017-02-15,121.901,0.005983032943817301,0.022016348773841843,0.0607859766082346,121.901,122.0,30,0.0821917808219178,0.0607859766082346,0.03,call
2017-02-16,121.863,-0.000311728369742581,0.01801914690992934,0.060711230979649845,121.863,122.0,30,0.0821917808219178,0.060711230979649845,0.03,call
2017-02-17,122.382,0.004258880874424609,0.01902628708460674,0.061005811972403505,122.382,122.0,30,0.0821917808219178,0.061005811972403505,0.03,call
2017-02-21,122.978,0.004869997221813582,0.018316413560107936,0.061097616775243536,122.978,123.0,30,0.0821917808219178,0.061097616775243536,0.03,call
2017-02-22,123.028,0.0004065767860919056,0.015283554499240903,0.0596542396218179,123.028,123.0,30,0.0821917808219178,0.0596542396218179,0.03,call
2017-02-23,122.587,-0.0035845498585688196,0.005627517411670224,0.05607822780570363,122.587,123.0,30,0.0821917808219178,0.05607822780570363,0.03,call
2017-02-24,122.814,0.0018517461068465746,0.0078038453016910925,0.056023958194317124,122.814,123.0,30,0.0821917808219178,0.056023958194317124,0.03,call
2017-02-27,122.96,0.0011887895516797808,0.004722916768805874,0.056069582073633994,122.96,123.0,30,0.0821917808219178,0.056069582073633994,0.03,call
2017-02-28,122.587,-0.0030335068314898406,-0.003179430467238009,0.04689586354755573,122.587,123.0,30,0.0821917808219178,0.04689586354755573,0.03,call
2017-03-01,123.92,0.010873909957825889,0.007250382026855684,0.05393187527576685,123.92,124.0,30,0.0821917808219178,0.05393187527576685,0.03,call
2017-03-02,123.294,-0.005051646223369954,0.005767332588284102,0.05803763168025652,123.294,123.0,30,0.0821917808219178,0.05803763168025652,0.03,call
2017-03-03,123.51,0.0017519100686165245,0.005667106355953022,0.05695987288806209,123.51,124.0,30,0.0821917808219178,0.05695987288806209,0.03,call
2017-03-06,123.244,-0.0021536717674682793,0.0023096942094991135,0.058949297584645906,123.244,123.0,30,0.0821917808219178,0.058949297584645906,0.03,call
2017-03-07,123.038,-0.001671480964590577,0.003679019798184191,0.060316938787721125,123.038,123.0,30,0.0821917808219178,0.060316938787721125,0.03,call
2017-03-08,123.234,0.0015930037874478664,-0.005535829567462902,0.05997625026704645,123.234,123.0,30,0.0821917808219178,0.05997625026704645,0.03,call
2017-03-09,123.333,0.0008033497249135824,0.00031631709572232936,0.060065399145461905,123.333,123.0,30,0.0821917808219178,0.060065399145461905,0.03,call
